ID,num_bars,avg_bar_len,std_bar_len,avg_bar_conf,std_bar_conf,num_beats,avg_beat_len,std_beat_len,avg_beat_conf,std_beat_conf,num_tatums,avg_tatum_len,std_tatum_len,avg_tatum_conf,std_tatum_conf,num_sections,avg_section_len,std_section_len,avg_section_conf,std_section_conf,duration,key_val,key_conf,tempo_val,tempo_conf,genre
uTRRRBUO1447CB55718,108,2.4721066666666669,0.071453009902132561,0.47660185185185189,0.19129654794540835,435,0.61960289655172407,0.011403562031763754,0.69910574712643658,0.16313432259444927,870,0.30980145977011486,0.0057018148599071502,0.69910574712643703,0.16313432259444949,15,18.424889333333333,9.7472301850015945,-1,-1,276.37333,7,0.395,97.223,0.585,uWorld - Chanson
uTRWWOII1447C09CBE9,249,1.7908311244979918,0.20359565671317728,0.59989156626506002,0.20405600137202626,983,0.45654118006103761,0.010132436710078727,0.47940386571719212,0.2192908589968656,1966,0.22823435910478126,0.0051329677533075886,0.47940386571719346,0.21929085899686587,17,26.399723529411769,20.611174592563913,-1,-1,448.79528,10,0.428,131.375,0.592,none
uTRZBIWO1447C1ABE0A,17,2.5328576470588229,0.056845032120815535,0.4738235294117647,0.24134774406240853,74,0.63238959459459454,0.018323717862980624,0.29482432432432421,0.11652993561662059,148,0.31619486486486476,0.0091616529317147845,0.29482432432432432,0.11652993561662059,3,16.108843333333333,3.5851592486650974,-1,-1,48.32653,3,1.0,94.874,0.502,uClassical - Baroque
uTRIZZXR1447CA73993,21,2.6491752380952382,0.15570642692852552,0.46528571428571441,0.23943070234305747,86,0.67067360465116266,0.017896627388706902,0.43198837209302315,0.23690403778873362,172,0.33671494186046497,0.11241646571802358,0.43198837209302371,0.23690403778873365,4,18.612242500000001,7.6861966096743028,-1,-1,74.44898,0,0.6900000000000001,89.01,0.0,uSpoken
uTRTSCEG1447BD78987,170,1.3949407058823529,0.13015740478167939,0.50768823529411788,0.20988664274500216,674,0.35243640949554894,0.0096540162081924612,0.3532818991097923,0.13611120017038875,1348,0.17605204005934713,0.0062764592383841161,0.35328189910979213,0.13611120017038875,10,23.814385999999999,13.041592073047831,-1,-1,238.14385,0,0.275,172.696,0.114,none
uTRJKSVA1447CAE80F8,72,1.8115651388888887,0.085376559608221658,0.44772222222222235,0.20200448442644792,293,0.45467010238907851,0.016099207927533339,0.48321843003412995,0.18319315996588426,586,0.22733503412969269,0.0080496113201184404,0.48321843003412951,0.18319315996588437,6,22.678638333333335,17.814184676262357,-1,-1,136.07184,10,0.533,133.041,0.277,uWorld - Asian
uTRWSQZO1447C70281B,86,2.8808281395348834,0.25272750491072188,0.44299999999999989,0.19506236331336541,342,0.72847447368421059,0.011846294736836576,0.4908771929824563,0.23654547701491616,684,0.36459005847953208,0.12156584887566813,0.49087719298245547,0.23654547701491613,12,21.183129166666671,9.694097600955832,-1,-1,254.19755,7,0.506,82.503,0.504,uJazz - Dixieland
uTRGUOPY1447C312051,149,1.7604063087248318,0.083224574167939699,0.51181879194630842,0.20653923863645665,594,0.44230888888888875,0.0070790019397092381,0.37222222222222229,0.16647902905651651,1188,0.22115444444444443,0.0035395028961656429,0.37222222222222207,0.16647902905651635,18,15.004443333333334,7.1292830272413168,-1,-1,270.08,0,0.714,135.918,0.338,none
uTRZZGKX1447C6309B7,167,2.5569380838323355,0.31311932994363695,0.5413952095808382,0.20456157171804892,662,0.64590297583081568,0.0093111425499519049,0.66728096676737159,0.20070889375034009,1324,0.32295148036253768,0.0046555662116574015,0.66728096676737092,0.20070889375034009,18,23.762721666666671,16.251594533565434,-1,-1,427.72898,11,0.202,93.1,0.195,uJazz - Acid Jazz
uTRFJTND1447C66323C,234,1.7869063247863246,0.41313095739521621,0.41078632478632482,0.2193080349006003,702,0.59817182336182328,0.13646544626815024,0.53131339031339098,0.22055133277878888,1404,0.29922896723646719,0.12293398572757606,0.53131339031338876,0.22055133277878897,21,20.241166190476189,19.352824292903968,-1,-1,425.06449,10,0.37,98.24,0.137,uJazz - Avant-Garde Jazz
uTRWHSJB1447BB4AA26,175,2.4246289142857145,0.18632098939646419,0.50219428571428582,0.21199489743570599,702,0.60911484330484333,0.015299080262691325,0.39077350427350427,0.14919210253066573,1404,0.30454501424501423,0.0076214553995416334,0.39077350427350366,0.1491921025306655,12,35.66585083333333,16.391543343666807,-1,-1,427.9902,11,0.996,98.747,0.401,none
uTRQMYLC1447C67C442,227,2.0381564757709252,0.38354077743324705,0.49362995594713649,0.19861481678428111,893,0.52076281075027997,0.077334337497346112,0.33394848824188123,0.16689262572789326,1786,0.26038140537513993,0.03866716891121387,0.33394848824188206,0.16689262572789307,19,24.758581578947364,15.23356672943642,-1,-1,470.41306,5,0.394,121.72,0.022,uJazz - Avant-Garde Jazz
uTRRLSUP1447CB4FD1A,135,1.7769040740740742,0.21710327622379574,0.46065925925925938,0.21280835276571908,537,0.44996052141527004,0.0079496703671284794,0.47293668528864047,0.20019460665814404,1074,0.22511037243947857,0.075083455847123698,0.47293668528863986,0.2001946066581439,12,20.819592499999995,9.7262303607745224,-1,-1,249.8351,2,0.662,133.498,0.729,uWorld - Chanson
uTRUQEIU1447CBAEAF6,85,2.3753350588235294,0.12049884087920423,0.4232588235294118,0.21255283926818963,345,0.59139376811594202,0.026885946487987433,0.33625217391304363,0.22311137831351244,690,0.29598828985507242,0.099595581897979762,0.33625217391304352,0.22311137831351235,11,19.375732727272727,8.3978579704882232,-1,-1,213.13306,11,0.227,101.615,0.077,uWorld - Flamenco
uTRPEVAB1447C1617EC,98,1.6502479591836738,0.026934442973338066,0.56029591836734749,0.20139752593497276,394,0.41277266497461923,0.0072559374080462266,0.18163451776649744,0.09260564512507545,788,0.20638630710659897,0.0036278815527121125,0.18163451776649744,0.092605645125075478,7,23.276191428571426,14.520129883347096,-1,-1,162.93333,4,0.8280000000000001,144.921,0.14400000000000002,none
uTRAGSXO1447C0968B0,128,1.8627115624999997,0.034628024042978149,0.53721093750000004,0.17500873426166791,515,0.46564238834951455,0.0090302654179755266,0.270345631067961,0.10466418307509266,1030,0.23297104854368927,0.077750064302833696,0.27034563106796106,0.10466418307509273,10,24.048090999999999,12.692449278242911,-1,-1,240.48091,9,0.21,128.867,0.084,none
uTRKCUII1447BE84DA9,211,2.8121192417061609,0.25214144294356139,0.43862559241706167,0.18285079797838319,848,0.70402699292452819,0.033548231307454143,0.3893360849056603,0.17662753027938921,1696,0.352013508254717,0.016774143308726133,0.38933608490565974,0.17662753027938935,20,29.983333499999997,26.5886703699565,-1,-1,599.66667,9,0.732,86.929,0.0,none
uTRQLQHV1447CD92DB3,56,2.8082394642857138,0.13374744885977721,0.43671428571428567,0.19281205822229677,229,0.70192917030567692,0.034298560560420778,0.19677292576419214,0.1246471384989699,458,0.35096458515283829,0.017149280668529294,0.19677292576419211,0.12464713849896988,3,53.841720000000009,30.050872187968189,-1,-1,161.52517,3,0.451,87.452,0.065,none
uTRHOJFV1447BFDFA65,110,2.165158545454545,0.2323154130167818,0.47658181818181811,0.19494084798952738,437,0.55077537757437067,0.010789345140671557,0.54197940503432485,0.22696659909434133,873,0.27542056128293241,0.0053095570131413295,0.54218900343642629,0.227012001475216,8,30.11628125,13.659883375919097,-1,-1,240.93025,9,0.711,108.986,0.54,none
uTRINCGX1447C303A40,136,1.8123616911764704,0.13776465853230396,0.49414705882352938,0.20776728106125072,543,0.45626475138121547,0.0089336544506861022,0.31280478821362806,0.1598900480144175,1086,0.22813237569060771,0.0044668286168158483,0.31280478821362745,0.15989004801441761,9,28.871111111111116,15.541961326215088,-1,-1,259.84,4,0.543,131.768,0.261,none
uTRWYQKQ1447BE12286,204,1.9697711764705883,0.17317934551874833,0.48544117647058826,0.22308033256001411,812,0.49838651477832502,0.011541658506463982,0.42594211822660127,0.21685773264135755,1624,0.24907189655172413,0.083316146764442822,0.42594211822660083,0.21685773264135783,12,33.730854166666667,33.802711686894156,-1,-1,404.77025,1,0.664,120.392,0.23900000000000002,none
uTRKBJUS1447CD04039,120,1.75966125,0.19247040981045405,0.4845166666666666,0.21351580672686093,480,0.44198833333333332,0.033087971608106927,0.63201041666666691,0.19527933490641808,960,0.22115165624999999,0.0757129571203152,0.63201041666666613,0.19527933490641847,13,16.736452307692304,11.744764152480329,-1,-1,217.57388,3,0.261,141.91,0.117,uWorld - Mixed Traditional
uTRNVHAV1447BB21106,166,1.5295476506024095,0.15484566907481573,0.45481927710843367,0.20274116352489757,658,0.38819299392097262,0.0074302960298461137,0.48972340425531929,0.12034513222568301,1316,0.19408065349544068,0.0037526846760833703,0.48972340425531835,0.12034513222568292,13,19.674553846153845,12.626085750574262,-1,-1,255.76921,4,0.363,155.949,0.21,none
uTRCPBQI1447C3BCD6F,14,2.9680349999999995,0.047826308472877395,0.46149999999999997,0.25549496780059788,63,0.74211920634920625,0.011821954730747222,0.6713492063492067,0.17242612024810675,126,0.37105944444444433,0.005910910722077784,0.67134920634920647,0.17242612024810675,2,23.875920000000001,5.1601800000000004,-1,-1,47.75184,2,0.586,81.464,0.918,uClassical - Classical
uTRPLOXC1447C02E98D,360,1.4153037222222222,0.063873709806763088,0.51678055555555569,0.2024355429917335,1443,0.35360083853083851,0.012506949759935805,0.40541649341649377,0.14089088066531388,2886,0.17680041580041581,0.0062534714378987156,0.40541649341649399,0.14089088066531383,20,25.541951500000003,23.598120248874544,-1,-1,510.839,1,0.529,169.877,0.01,none
uTREDKWM1447C47D56E,104,1.7586600961538457,0.30971898705642864,0.42521153846153847,0.20581482870050388,313,0.59253600638977633,0.092949764846445751,0.32155591054313098,0.20431513646577223,626,0.29662166134185292,0.11035349609086383,0.32155591054313098,0.20431513646577226,7,26.805364285714283,9.347973249649753,-1,-1,187.63755,9,0.292,92.14,0.091,uClassical - Romantic
uTRTYUXG1447C42A4DE,173,1.6547872254335261,0.021944492464561708,0.52042196531791907,0.24510307135343887,522,0.55152337164750942,0.0079206959698824575,0.49533524904214526,0.18707709564604494,1044,0.27576167624521064,0.0039603315786925289,0.4953352490421456,0.18707709564604505,17,17.396014117647059,7.303052847189849,-1,-1,295.73224,0,0.783,108.726,0.366,uBlues - Contemporary Blues
uTREDCOG1447C7B3DC0,172,2.8700629651162792,0.26518667542322311,0.4310872093023258,0.20329754931461497,685,0.72502826277372268,0.021629905285864347,0.43030510948905087,0.20665033492060508,1370,0.36269145985401458,0.1213771871508081,0.43030510948905121,0.20665033492060528,26,19.386875384615383,10.389609177411243,-1,-1,504.05878,5,0.40700000000000003,83.945,0.029,uJazz - Post-Bop
uTRPPHID1447CE0104B,113,1.7279380530973452,0.092235596423165561,0.48536283185840701,0.212596133879836,454,0.43272072687224666,0.007365550013725913,0.48935022026431751,0.16050530968873727,908,0.21609759911894272,0.0068050944869165169,0.4893502202643164,0.16050530968873722,10,19.669333000000002,9.4001403551170988,-1,-1,196.69333,0,0.101,138.673,0.842,none
uTRJJPDK1447B9B5718,222,2.5339791891891892,0.221222967185041,0.54876126126126157,0.22540700272548869,882,0.64055499999999999,0.021693879594209983,0.25847165532879884,0.12908201874748695,1764,0.3202057539682539,0.011081151979530185,0.25847165532879773,0.12908201874748682,25,22.612346000000002,21.341496146094162,-1,-1,565.30866,2,0.002,94.934,0.452,none
uTRYRQPM1447BBE3E6A,305,1.0464826557377052,0.079274453201041636,0.42279344262295082,0.21003676482928318,910,0.35145739560439554,0.011315935808280324,0.34369670329670343,0.13903901061446106,1820,0.17572869780219777,0.0056579689990658207,0.34369670329670238,0.13903901061446122,14,22.924762142857141,12.736747900508858,-1,-1,320.94667,1,0.801,171.541,0.135,none
uTRUHRWK1447C050278,142,2.0867589436619709,0.1640069984409728,0.56144366197183093,0.19711966497278832,567,0.52628421516754842,0.013871669886579714,0.39184303350970057,0.16791353190704975,1134,0.2631217019400352,0.0069478199551986433,0.39184303350969962,0.16791353190704955,12,24.883355000000005,10.970032163104248,-1,-1,298.60027,0,0.313,114.894,0.245,none
uTRGVPGG1447C7798CF,112,2.7221849107142861,0.22990637738543038,0.42570535714285718,0.21262419221282922,455,0.67278859340659325,0.010536386738062337,0.46609670329670305,0.22621954591980942,910,0.33639431868131869,0.0052681763560287189,0.46609670329670427,0.22621954591980933,17,18.413252941176466,8.7701021224182032,-1,-1,313.02531,5,0.0,89.481,0.74,uJazz - Latin Jazz
uTRSZNEZ129F19A0156,72,2.1284701388888885,0.08678110682268117,0.10773611111111106,0.12962584972994343,290,0.53230379310344822,0.023837225670814477,0.48982068965517211,0.16370832637243077,581,0.26617697074010321,0.012436934961503433,0.2384371772805508,0.10741733367953489,8,20.058720000000001,4.9639662371912836,-1,-1,160.46975,6,0.59,111.453,0.49,none
uTRRAOZZ1447B8FDE97,129,2.4765279844961241,0.16149518152208978,0.51242635658914715,0.19801279322830229,512,0.62483623046874992,0.023322211240742567,0.37723828125000025,0.16156807854058278,1024,0.31200649414062492,0.015747944065776034,0.37723828124999992,0.1615680785405828,10,32.009213999999993,18.509982827249843,-1,-1,320.09215,6,0.481,97.879,0.17500000000000002,none
uTRAKOXF1447BD01381,71,2.2649463380281687,0.14797696710988678,0.49307042253521122,0.20945478008348595,286,0.57091765734265731,0.013907281728339346,0.52416433566433573,0.22080003354159891,572,0.28504912587412579,0.0087920331430423257,0.52416433566433518,0.22080003354159902,6,27.17777666666667,22.596806224183293,-1,-1,163.06667,0,0.509,104.103,0.649,none
uTRYAGIO1447C34B5B0,168,1.3536261309523807,0.086726527790119703,0.48904166666666687,0.20928436322969837,672,0.34089406249999998,0.001455076913250603,0.47977827380952348,0.13065775656041717,1344,0.17044703124999994,0.00072754686821680143,0.47977827380952459,0.13065775656041703,10,23.494666000000002,14.667113774168522,-1,-1,234.94667,11,0.432,176.027,0.562,none
uTRZJMPQ1447C834E9D,128,2.0391210156250006,0.14517168277400802,0.4923984374999999,0.2062400126310571,514,0.51189733463035014,0.0074040331905824838,0.34952529182879372,0.179868024311332,1028,0.25594866731517507,0.0037020182572833509,0.34952529182879377,0.17986802431133214,14,19.036190714285716,12.057743467702442,-1,-1,266.50667,0,0.801,116.964,0.361,uModern Folk - Alternative Folk
uTRFFXWA1447C5FD778,30,2.9355226666666661,0.55763598151442395,0.46510000000000001,0.23522986630102907,125,0.73556727999999982,0.13975657720122364,0.72848800000000014,0.17909472872198115,250,0.36778355999999984,0.069878218183682922,0.72848800000000058,0.17909472872198098,5,19.555264000000001,7.5594846144366219,-1,-1,97.77633,7,0.305,95.828,0.22,uInstrumental Pop
uTRDGHES1447C8A18B9,123,2.187495447154471,0.16961744764838066,0.50614634146341453,0.22613884083045879,499,0.54590244488977957,0.005398547681424214,0.70979158316633228,0.16559005036189914,998,0.27295123246492986,0.0026993176574275453,0.70979158316633406,0.16559005036189919,11,25.025305454545457,15.874901696865209,-1,-1,275.27837,2,0.428,110.154,0.851,uR&B - Funk
uTRXGCTF1447B92406A,126,2.8045320634920641,0.30231647951216839,0.51436507936507947,0.20015766020634687,498,0.71243718875501993,0.01606461091417424,0.61094377510040199,0.20497594346900738,996,0.35627425702811244,0.11892848496510215,0.6109437751004011,0.20497594346900738,12,29.582221666666666,27.134145555567937,-1,-1,354.98667,9,0.218,84.338,0.109,none
uTRFGLAC1447C28BD1D,174,1.7017909770114943,0.1749281027995373,0.48390804597701159,0.22326975242754082,697,0.42858530846484938,0.0024948977945559703,0.41363701578192252,0.14948594443119434,1394,0.21429265423242466,0.0012474542740933238,0.41363701578192186,0.14948594443119437,11,27.666665454545456,10.949676127961181,-1,-1,304.33333,8,0.146,140.007,0.7000000000000001,none
uTRJUXFT1447B8876BA,74,3.4364822972972973,0.096219838581315775,0.45818918918918905,0.21051691051517954,298,0.86004946308724828,0.026268729547899883,0.31672147651006716,0.13158333520061691,596,0.43002474832214771,0.013134386542050092,0.31672147651006671,0.13158333520061682,11,23.456376363636366,16.47252063715937,-1,-1,258.02014,8,0.39,71.41,0.021,none
uTRNFRXE1447BAB97CD,136,2.0987638970588232,0.054554827483227958,0.53645588235294139,0.22631845300655512,547,0.52591851919561239,0.0080061551162259447,0.6230292504570385,0.16479452350190715,1094,0.26279520109689203,0.0047510997000626883,0.62302925045703694,0.1647945235019071,13,22.150898461538457,7.7947800475573166,-1,-1,287.96168,1,0.417,113.505,0.784,none
uTRAGMGQ1447C75C74E,168,1.9965701785714285,0.15373235979901181,0.43855952380952379,0.24077537700355034,670,0.50354879104477612,0.01361332948191619,0.5237417910447757,0.18849352627487884,1340,0.25177438805970143,0.0068066674620524334,0.52374179104477647,0.18849352627487875,14,24.129679285714285,14.990695567321307,-1,-1,337.81551,2,0.528,119.64,0.529,uJazz - Latin Jazz
uTRSSZTJ1447C78F900,239,1.3976715899581591,0.040620214251530604,0.47619246861924713,0.2236232930214829,719,0.46661988873435323,0.010423638228739828,0.6471529902642551,0.1849963619199132,1438,0.23342243393602224,0.077977099314996273,0.6471529902642561,0.1849963619199132,13,26.132496923076925,17.057438129641852,-1,-1,339.72245,10,0.632,129.937,0.16,uJazz - Post-Bop
uTRVMEPK1447CB5DC89,116,1.9858756034482759,0.064417520296792138,0.45587931034482732,0.2067126589375736,467,0.49752931477516055,0.013309701793920948,0.54612205567451877,0.18038093193468183,934,0.24876466809421841,0.006654861632527263,0.54612205567451855,0.18038093193468185,10,23.886665000000001,5.8443483387855144,-1,-1,238.86667,2,0.615,121.145,0.242,uWorld - Chanson
uTRLBCIN1447C595DF5,87,1.5564833333333337,0.068133625986280158,0.42112643678160927,0.21663103887080915,263,0.5210102661596957,0.014645583884078488,0.25749049429657805,0.1275127329247184,526,0.26083846007604555,0.087186708043231115,0.25749049429657789,0.12751273292471854,7,20.308337142857145,6.6419708794662409,-1,-1,142.15837,6,0.003,115.36,0.032,uElectronica
uTRAHZAF1447C42F234,88,1.3800703409090909,0.16494294789444938,0.43361363636363653,0.19337407411884955,350,0.35117222857142855,0.013023237918836066,0.4353228571428574,0.15981098225397278,700,0.17558612857142852,0.0065116432431703954,0.43532285714285657,0.15981098225397281,6,20.667211666666667,7.9731235970423731,-1,-1,124.00327,7,0.523,172.431,0.078,uClassical - Renaissance & Med.
uTRNAOWT1447BC948EC,157,2.0864543949044592,0.18377115516103265,0.68333757961783415,0.21345372129701332,623,0.52801762439807376,0.014891743070976765,0.43603531300160481,0.16455993762398227,1246,0.26381906902086671,0.0091943369809968697,0.43603531300160364,0.16455993762398227,11,29.930063636363641,15.573839079260319,-1,-1,329.2307,1,0.34400000000000003,114.043,0.636,none
uTRMQEGA1447BF56175,230,2.1124986956521736,0.1714507003346894,0.5322739130434786,0.19971366180303005,920,0.53197931521739128,0.015659368430424054,0.47040108695652116,0.2077773447679476,1840,0.26598965760869564,0.007829684980485245,0.470401086956522,0.20777734476794738,14,34.994287857142851,18.924437503601069,-1,-1,489.92,5,0.41200000000000003,114.022,0.609,none
uTRXJDNK1447C88EC2A,80,2.4766218749999998,0.0037068163880041899,0.69207500000000022,0.19879667848080357,325,0.61920393846153843,0.0014915973459240261,0.6746430769230769,0.15787951196474115,650,0.30960196923076921,0.00074580661484444706,0.67464307692307657,0.1578795119647412,8,25.541666249999999,14.554419629263766,-1,-1,204.33333,7,0.007,96.908,0.975,uR&B - Contemporary R&B
uTRMUVVW1447C0365A3,120,2.3651929166666665,0.086969902393450982,0.53325000000000011,0.19780306915380932,486,0.5923559465020577,0.017435273557413072,0.45356995884773665,0.16343042668064858,972,0.2958901337448559,0.011051055099368181,0.45356995884773643,0.16343042668064878,12,24.000001666666666,10.139102082033558,-1,-1,288.0,7,0.664,100.562,0.055,none
uTRRGGOH1447B95ED99,373,1.1411575067024129,0.063744711678490579,0.41078820375335096,0.2293670523126323,1122,0.38069777183600706,0.0075492211607108249,0.34386631016042801,0.14588769991403261,2244,0.19030065953654185,0.0041601871521325089,0.34386631016042718,0.14588769991403241,14,30.509524285714285,18.931904212037232,-1,-1,427.13333,0,0.485,157.033,0.47600000000000003,none
uTRRHQBU1447CB08E21,116,1.9728025862068963,0.19531061622593041,0.45254310344827603,0.17671301457844887,462,0.49967634199134192,0.0022994278970225987,0.72090259740259655,0.18084818569814237,924,0.24983818181818179,0.0011497070704726095,0.72090259740259721,0.18084818569814215,10,23.113333000000001,18.835808225198118,-1,-1,231.13333,2,0.228,120.071,0.8140000000000001,uWorld - Balkan
uTRVQQBB1447BC8EA41,84,2.3841332142857135,0.16711900286038472,0.53636904761904758,0.21804307021898578,335,0.60302334328358198,0.011625926206790531,0.41233432835820932,0.193895606280794,670,0.30180868656716414,0.10068131958264016,0.41233432835820882,0.19389560628079383,10,20.245334,13.128351270478865,-1,-1,202.45333,7,0.525,99.608,0.078,none
uTRSBQZD1447C210F57,181,1.6628145303867403,0.10875501950656591,0.41918232044198889,0.2177715233278128,543,0.55763248618784522,0.020131599138521385,0.27042909760589334,0.11294188453467013,1086,0.27857510128913443,0.093523626799548121,0.27042909760589301,0.11294188453467023,15,20.177778,10.688006801871712,-1,-1,302.66667,9,0.061,108.139,0.127,none
uTRSRSJO1447C59B86E,157,1.5317625477707004,0.091348038316850608,0.33467515923566871,0.21036269003190353,471,0.51394647558386408,0.003619981920833194,0.77440976645435211,0.13306732420417272,942,0.25697322717622079,0.0018099180018566023,0.77440976645435255,0.13306732420417261,12,20.257960000000001,19.019648202060242,-1,-1,243.09551,4,0.633,116.788,0.546,uElectronica
uTRDGGFC1447C5137F6,146,3.0978049999999997,0.10901291930003124,0.43062328767123281,0.21952071517100882,587,0.77634403747870506,0.023552225766452283,0.31454855195911419,0.16214821372252516,1174,0.38841133730834748,0.1300457128054601,0.31454855195911419,0.16214821372252519,24,19.085714999999997,9.624365226397618,-1,-1,458.05714,7,0.357,78.072,0.0,uClassical - Romantic
uTROFYFG1447BEC6A27,218,1.8350830733944952,0.12439251240853164,0.45809174311926626,0.20758394085437165,869,0.46368150747986187,0.011784910254018885,0.45848216340621389,0.18482674677024366,1738,0.23184075373993093,0.0058924562719073247,0.45848216340621389,0.18482674677024385,14,28.814285714285713,16.408526538933398,-1,-1,403.4,4,0.62,130.074,0.198,none
uTRGOIPK1447CC6BD81,268,1.4643103731343279,0.12170522657013438,0.4180373134328359,0.19887881282277733,1073,0.36805492078285185,0.0137327346900515,0.45989095992544277,0.14574532628056838,2146,0.18402746505125811,0.0068663581799317287,0.45989095992544282,0.14574532628056838,18,22.241813888888888,12.34825985823335,-1,-1,400.35265,10,0.128,163.36,0.20600000000000002,uWorld - Indian
uTRWQVHK1447C26C27D,88,1.6582978409090912,0.1412134620920395,0.42170454545454539,0.17393893645674185,351,0.41793336182336172,0.014700661829108888,0.16010826210826212,0.077083923740679766,702,0.20896668091168089,0.0073503316946032324,0.16010826210826243,0.077083923740679877,10,15.181332000000001,5.3610976696266235,-1,-1,151.81333,7,0.455,143.654,0.076,none
uTRFGVQB145616F5B7B,117,2.0616028205128205,0.096062686093853697,0.57869230769230773,0.18414103947643198,470,0.51767889361702124,0.0040074787597641605,0.44824255319148915,0.16674210146808113,940,0.25883944680851056,0.0020037425919588758,0.44824255319148915,0.16674210146808105,14,17.714752857142859,6.2221629632438322,-1,-1,248.00653,5,0.257,115.901,0.683,none
uTRGIRDG1447C4AB106,89,1.8737122471910113,0.16117123685836632,0.40059550561797735,0.1896531854895071,267,0.63120647940074903,0.019737381660098599,0.22549063670411992,0.1106156880224196,534,0.31596889513108606,0.10563501657798356,0.22549063670412009,0.11061568802241951,7,24.723032857142861,11.82429195191796,-1,-1,173.06122,2,0.498,94.578,0.304,uClassical - Romantic
uTROJXEO1447C4F4D2F,72,2.4204194444444447,0.38279549959217685,0.47488888888888869,0.22677641678507171,280,0.62498853571428559,0.021098869087807361,0.19044642857142849,0.13690005734670316,560,0.31289421428571423,0.10484489005919978,0.19044642857142854,0.13690005734670319,7,25.723148571428567,7.9151018540931855,-1,-1,180.06204,4,0.29,98.388,0.027,uClassical - Romantic
uTRERJBO1447C357B0E,111,2.1893002702702704,0.15756505970127491,0.60124324324324319,0.17842040727905958,442,0.5510816063348416,0.0064365453972188881,0.50663574660633492,0.1584088898049569,884,0.2755408031674208,0.0032182745176196296,0.50663574660633504,0.15840888980495677,10,25.098666999999999,8.6415442675230789,-1,-1,250.98667,11,0.398,108.987,0.023,none
uTRIBKYX1447C25A604,50,4.0279019999999992,0.34486846282024564,0.46657999999999999,0.21351328670600336,205,1.0017616585365854,0.037982117116662793,0.45742926829268293,0.22516171125779316,410,0.50088078048780482,0.018991092337496775,0.45742926829268338,0.225161711257793,11,19.278788181818182,4.7988122990548741,-1,-1,212.06667,4,0.447,59.604,0.012,none
uTRVQCKG1447CE10E92,157,1.57274974522293,0.10324616073705351,0.47558598726114648,0.23045526928500198,628,0.39553855095541401,0.0055997036121195679,0.4793821656050955,0.13904202659498807,1256,0.19776927547770698,0.0027998540454290963,0.47938216560509578,0.13904202659498791,12,20.74316,10.295756373878026,-1,-1,248.91791,0,0.487,151.986,0.199,none
uTRHSDFZ1447C074F72,266,2.5389889849624057,0.097234654061572626,0.49682706766917284,0.22726295628064083,1064,0.63667250939849618,0.012396980433641543,0.45470018796992479,0.17677144604065179,2128,0.31822927161654135,0.00677929513751726,0.45470018796992345,0.1767714460406514,28,24.187502857142857,14.157160664310194,-1,-1,677.25007,2,0.595,94.651,0.256,none
uTRSYFJR1447CA1A54B,165,1.7326499393939392,0.1097884385120107,0.53470909090909102,0.21039913060604509,660,0.43592454545454545,0.0064740729959604166,0.35093181818181857,0.15013198199553057,1320,0.21796228030303028,0.003237043501955349,0.3509318181818184,0.15013198199553082,13,22.780783846153845,8.0325370686808135,-1,-1,296.1502,9,0.552,137.646,0.8290000000000001,uRock - Metal
uTRZTZND1447C2310BA,189,3.1373809523809526,1.0329805423082539,0.41202645502645513,0.20064397471924458,754,0.79030090185676394,0.25426941403514408,0.28395888594164453,0.18510781762307596,1508,0.39536523209549057,0.1880089285332886,0.28395888594164403,0.18510781762307624,25,24.010667999999995,16.746405866485144,-1,-1,600.26667,4,0.5750000000000001,62.521,0.012,none
uTRREEMA1447C40AD25,50,3.5698884000000004,0.17420565393074924,0.40162000000000014,0.19263643372944794,205,0.8900991707317073,0.046483825320056155,0.15539512195121957,0.087977851844819599,410,0.44571117073170724,0.15018956757344257,0.15539512195121952,0.087977851844819571,10,18.831672999999999,9.6268973347523037,-1,-1,188.31673,2,0.973,67.342,0.032,uClassical - Classical
uTRCOBVF1447CB32801,81,2.2699108641975307,0.22895778576457307,0.472135802469136,0.21064742956509283,325,0.57119901538461537,0.026474588750197266,0.33292000000000016,0.14525752113454868,650,0.28559952307692305,0.013237318689229872,0.3329200000000001,0.14525752113454857,5,38.368651999999997,23.258875648596945,-1,-1,191.84327,10,0.712,104.949,0.025,uWorld - Celtic
uTRMEQYT1447C823720,185,2.1373865405405401,0.20481978142148574,0.54747027027027007,0.20947543346237832,734,0.54243160762942777,0.015765715722364838,0.49920844686648447,0.156013925126197,1468,0.27121579700272475,0.0078828534114888885,0.49920844686648491,0.15601392512619694,14,28.693645000000004,24.734670732769231,-1,-1,401.71102,7,0.504,109.499,0.451,uModern Folk - Alternative Folk
uTRQRLSD1447B8F46C4,233,2.0486516738197422,0.17856837564730818,0.51541630901287561,0.22098692616666543,926,0.51749936285097187,0.016394432413867604,0.49158531317494658,0.18845974746604816,1852,0.25874968682505395,0.0081972190873400227,0.49158531317494747,0.18845974746604852,25,19.192685600000008,9.0579558222742875,-1,-1,479.81714,3,0.535,116.353,0.648,none
uTREOOVS1447B9D902A,179,2.2808012290502795,0.20737689931753761,0.45850837988826826,0.21268623436254491,715,0.57269728671328668,0.013150130980560773,0.3359678321678321,0.14234437832999816,1430,0.28634865034965035,0.0065750852314491936,0.33596783216783227,0.14234437832999816,17,24.105880588235294,14.053594554506423,-1,-1,409.8,4,0.985,105.218,0.379,none
